Block;Date_C_O;Date_C_A;Date;Generation;Rack;Row;Column;Treatment;Line;Fruit_s;Nb_eggs;Obs_O;Nb_adults;Obs_A;Comment;Recount_Nb_eggs;Obs_recount_eggs;Acariens;Nb_adults_dead;Recount_Nb_adults;Obs_recount_adults
;;09/07/2018;09/07/2018;24;A;8;8;Cranberry;CRC;Cranberry;;;64;LO;;;;;;;
;;09/07/2018;09/07/2018;24;A;9;8;Cranberry;CRC;Cranberry;;;67;LO;;;;;;;
;;09/07/2018;09/07/2018;24;A;10;8;Cranberry;CRC;Cranberry;;;66;LO;;;;;;;
;;09/07/2018;09/07/2018;24;A;1;9;Cranberry;CRC;Cranberry;;;32;LO;;;;;;;
;;09/07/2018;09/07/2018;24;A;2;9;Cranberry;CRC;Cranberry;;;76;LO;;;;;;;
;;09/07/2018;09/07/2018;24;A;3;9;Cranberry;CRC;Cranberry;;;79;LO;;;;;1;;
;;09/07/2018;09/07/2018;24;A;4;9;Cranberry;CRC;Cranberry;;;6;LO;;;;;6;;
;;09/07/2018;09/07/2018;24;A;5;9;Cranberry;CRC;Cranberry;;;73;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;1;1;Cranberry;CRA;Cranberry;;;38;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;2;1;Cranberry;CRA;Cranberry;;;56;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;3;1;Cranberry;CRA;Cranberry;;;138;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;4;1;Cranberry;CRA;Cranberry;;;53;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;5;1;Cranberry;CRA;Cranberry;;;82;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;6;1;Cranberry;CRA;Cranberry;;;65;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;7;1;Cranberry;CRA;Cranberry;;;27;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;8;1;Cranberry;CRA;Cranberry;;;54;LO;;;;;2;;
;;09/07/2018;09/07/2018;24;B;9;1;Cranberry;CRA;Cranberry;;;49;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;10;1;Cranberry;CRA;Cranberry;;;64;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;1;2;Cranberry;CRA;Cranberry;;;63;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;2;2;Cranberry;CRA;Cranberry;;;5;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;3;2;Cranberry;CRA;Cranberry;;;5;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;4;2;Cranberry;CRA;Cranberry;;;37;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;5;2;Cranberry;CRA;Cranberry;;;74;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;6;2;Cranberry;CRA;Cranberry;;;70;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;7;2;Cranberry;CRA;Cranberry;;;25;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;8;2;Cranberry;CRA;Cranberry;;;52;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;9;2;Cranberry;CRA;Cranberry;;;9;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;10;2;Cranberry;CRA;Cranberry;;;31;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;1;3;Cranberry;CRA;Cranberry;;;56;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;2;3;Cranberry;CRA;Cranberry;;;0;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;3;3;Cranberry;CRA;Cranberry;;;8;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;4;3;Cranberry;CRA;Cranberry;;;2;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;5;3;Cranberry;CRA;Cranberry;;;92;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;1;4;Cherry;CEB;Cherry;;;43;CD;;;;;;;
;;09/07/2018;09/07/2018;24;B;2;4;Cherry;CEB;Cherry;;;45;CD;;;;;;;
;;09/07/2018;09/07/2018;24;B;3;4;Cherry;CEB;Cherry;;;50;CD;;;;;;;
;;09/07/2018;09/07/2018;24;B;4;4;Cherry;CEB;Cherry;;;63;CD;;;;;;;
;;09/07/2018;09/07/2018;24;B;5;4;Cherry;CEB;Cherry;;;66;CD;;;;;;;
;;09/07/2018;09/07/2018;24;B;6;4;Cherry;CEB;Cherry;;;54;CD;;;;;;;
;;09/07/2018;09/07/2018;24;B;7;4;Cherry;CEB;Cherry;;;43;CD;;;;;;;
;;09/07/2018;09/07/2018;24;B;8;4;Cherry;CEB;Cherry;;;26;CD;;;;;;;
;;09/07/2018;09/07/2018;24;B;9;4;Cherry;CEB;Cherry;;;51;CD;;;;;;;
;;09/07/2018;09/07/2018;24;B;10;4;Cherry;CEB;Cherry;;;52;CD;;;;;;;
;;09/07/2018;09/07/2018;24;B;1;5;Cherry;CEB;Cherry;;;53;CD;;;;;;;
;;09/07/2018;09/07/2018;24;B;2;5;Cherry;CEB;Cherry;;;41;CD;;;;;;;
;;09/07/2018;09/07/2018;24;B;3;5;Cherry;CEB;Cherry;;;55;CD;;;;;;;
;;09/07/2018;09/07/2018;24;B;4;5;Cherry;CEB;Cherry;;;57;CD;;;;;;;
;;09/07/2018;09/07/2018;24;B;5;5;Cherry;CEB;Cherry;;;72;CD;;;;;;;
;;09/07/2018;09/07/2018;24;B;6;5;Cherry;CEB;Cherry;;;34;CD;;;;;1;;
;;09/07/2018;09/07/2018;24;B;7;5;Cherry;CEB;Cherry;;;41;CD;;;;;;;
;;09/07/2018;09/07/2018;24;B;8;5;Cherry;CEB;Cherry;;;37;CD;;;;;;;
;;09/07/2018;09/07/2018;24;B;9;5;Cherry;CEB;Cherry;;;8;CD;;;;;;;
;;09/07/2018;09/07/2018;24;B;10;5;Cherry;CEB;Cherry;;;40;CD;;;;;;;
;;09/07/2018;09/07/2018;24;B;1;6;Cherry;CEB;Cherry;;;49;CD;;;;;;;
;;09/07/2018;09/07/2018;24;B;2;6;Cherry;CEB;Cherry;;;43;CD;;;;;;;
;;09/07/2018;09/07/2018;24;B;3;6;Cherry;CEB;Cherry;;;61;CD;;;;;;;
;;09/07/2018;09/07/2018;24;B;4;6;Cherry;CEB;Cherry;;;32;CD;;;;;2;;
;;09/07/2018;09/07/2018;24;B;5;6;Cherry;CEB;Cherry;;;39;CD;;;;;;;
;;09/07/2018;09/07/2018;24;B;1;7;Cranberry;CRE;Cranberry;;;88;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;2;7;Cranberry;CRE;Cranberry;;;63;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;3;7;Cranberry;CRE;Cranberry;;;58;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;4;7;Cranberry;CRE;Cranberry;;;65;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;5;7;Cranberry;CRE;Cranberry;;;64;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;6;7;Cranberry;CRE;Cranberry;;;84;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;7;7;Cranberry;CRE;Cranberry;;;92;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;8;7;Cranberry;CRE;Cranberry;;;32;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;9;7;Cranberry;CRE;Cranberry;;;78;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;10;7;Cranberry;CRE;Cranberry;;;38;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;1;8;Cranberry;CRE;Cranberry;;;96;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;2;8;Cranberry;CRE;Cranberry;;;58;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;3;8;Cranberry;CRE;Cranberry;;;84;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;4;8;Cranberry;CRE;Cranberry;;;56;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;5;8;Cranberry;CRE;Cranberry;;;58;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;6;8;Cranberry;CRE;Cranberry;;;65;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;7;8;Cranberry;CRE;Cranberry;;;40;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;8;8;Cranberry;CRE;Cranberry;;;54;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;9;8;Cranberry;CRE;Cranberry;;;20;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;10;8;Cranberry;CRE;Cranberry;;;34;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;1;9;Cranberry;CRE;Cranberry;;;84;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;2;9;Cranberry;CRE;Cranberry;;;80;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;3;9;Cranberry;CRE;Cranberry;;;62;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;4;9;Cranberry;CRE;Cranberry;;;61;LO;;;;;;;
;;09/07/2018;09/07/2018;24;B;5;9;Cranberry;CRE;Cranberry;;;86;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;1;1;Strawberry;FRA;Strawberry;;;37;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;2;1;Strawberry;FRA;Strawberry;;;120;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;3;1;Strawberry;FRA;Strawberry;;;47;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;4;1;Strawberry;FRA;Strawberry;;;25;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;5;1;Strawberry;FRA;Strawberry;;;28;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;6;1;Strawberry;FRA;Strawberry;;;1;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;7;1;Strawberry;FRA;Strawberry;;;27;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;8;1;Strawberry;FRA;Strawberry;;;32;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;9;1;Strawberry;FRA;Strawberry;;;35;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;10;1;Strawberry;FRA;Strawberry;;;22;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;1;2;Strawberry;FRA;Strawberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;2;2;Strawberry;FRA;Strawberry;;;25;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;3;2;Strawberry;FRA;Strawberry;;;71;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;4;2;Strawberry;FRA;Strawberry;;;31;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;5;2;Strawberry;FRA;Strawberry;;;0;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;6;2;Strawberry;FRA;Strawberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;7;2;Strawberry;FRA;Strawberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;8;2;Strawberry;FRA;Strawberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;9;2;Strawberry;FRA;Strawberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;10;2;Strawberry;FRA;Strawberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;1;3;Strawberry;FRA;Strawberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;2;3;Strawberry;FRA;Strawberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;3;3;Strawberry;FRA;Strawberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;4;3;Strawberry;FRA;Strawberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;5;3;Strawberry;FRA;Strawberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;1;4;Cranberry;CRB;Cranberry;;;18;CD;;;;;;;
;;09/07/2018;09/07/2018;24;C;2;4;Cranberry;CRB;Cranberry;;;26;CD;;;;;;;
;;09/07/2018;09/07/2018;24;C;3;4;Cranberry;CRB;Cranberry;;;8;CD;;;;;;;
;;09/07/2018;09/07/2018;24;C;4;4;Cranberry;CRB;Cranberry;;;0;CD;;;;;;;
;;09/07/2018;09/07/2018;24;C;5;4;Cranberry;CRB;Cranberry;;;0;CD;;;;;;;
;;09/07/2018;09/07/2018;24;C;6;4;Cranberry;CRB;Cranberry;;;8;CD;;;;;;;
;;09/07/2018;09/07/2018;24;C;7;4;Cranberry;CRB;Cranberry;;;0;CD;;;;;;;
;;09/07/2018;09/07/2018;24;C;8;4;Cranberry;CRB;Cranberry;;;0;CD;;;;;;;
;;09/07/2018;09/07/2018;24;C;9;4;Cranberry;CRB;Cranberry;;;5;CD;;;;;1;;
;;09/07/2018;09/07/2018;24;C;10;4;Cranberry;CRB;Cranberry;;;9;CD;;;;;;;
;;09/07/2018;09/07/2018;24;C;1;5;Cranberry;CRB;Cranberry;;;38;CD;;;;;;;
;;09/07/2018;09/07/2018;24;C;2;5;Cranberry;CRB;Cranberry;;;22;CD;;;;;;;
;;09/07/2018;09/07/2018;24;C;3;5;Cranberry;CRB;Cranberry;;;0;CD;;;;;;;
;;09/07/2018;09/07/2018;24;C;4;5;Cranberry;CRB;Cranberry;;;30;CD;;;;;;;
;;09/07/2018;09/07/2018;24;C;5;5;Cranberry;CRB;Cranberry;;;0;CD;;;;;;;
;;09/07/2018;09/07/2018;24;C;6;5;Cranberry;CRB;Cranberry;;;0;CD;;;;;;;
;;09/07/2018;09/07/2018;24;C;7;5;Cranberry;CRB;Cranberry;;;0;CD;;;;;;;
;;09/07/2018;09/07/2018;24;C;8;5;Cranberry;CRB;Cranberry;;;0;CD;;;;;;;
;;09/07/2018;09/07/2018;24;C;9;5;Cranberry;CRB;Cranberry;;;9;CD;;;;;1;;
;;09/07/2018;09/07/2018;24;C;10;5;Cranberry;CRB;Cranberry;;;0;CD;;;;;;;
;;09/07/2018;09/07/2018;24;C;1;6;Cranberry;CRB;Cranberry;;;6;CD;;;;;;;
;;09/07/2018;09/07/2018;24;C;2;6;Cranberry;CRB;Cranberry;;;1;CD;;;;;2;;
;;09/07/2018;09/07/2018;24;C;3;6;Cranberry;CRB;Cranberry;;;0;CD;;;;;;;
;;09/07/2018;09/07/2018;24;C;4;6;Cranberry;CRB;Cranberry;;;0;CD;;;;;;;
;;09/07/2018;09/07/2018;24;C;5;6;Cranberry;CRB;Cranberry;;;0;CD;;;;;;;
;;09/07/2018;09/07/2018;24;C;1;7;Cherry;CEC;Cherry;;;57;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;2;7;Cherry;CEC;Cherry;;;56;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;3;7;Cherry;CEC;Cherry;;;50;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;4;7;Cherry;CEC;Cherry;;;84;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;5;7;Cherry;CEC;Cherry;;;80;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;6;7;Cherry;CEC;Cherry;;;76;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;7;7;Cherry;CEC;Cherry;;;101;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;8;7;Cherry;CEC;Cherry;;;87;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;9;7;Cherry;CEC;Cherry;;;61;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;10;7;Cherry;CEC;Cherry;;;54;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;1;8;Cherry;CEC;Cherry;;;60;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;2;8;Cherry;CEC;Cherry;;;41;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;3;8;Cherry;CEC;Cherry;;;45;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;4;8;Cherry;CEC;Cherry;;;96;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;5;8;Cherry;CEC;Cherry;;;38;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;6;8;Cherry;CEC;Cherry;;;59;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;7;8;Cherry;CEC;Cherry;;;53;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;8;8;Cherry;CEC;Cherry;;;47;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;9;8;Cherry;CEC;Cherry;;;40;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;10;8;Cherry;CEC;Cherry;;;52;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;1;9;Cherry;CEC;Cherry;;;50;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;2;9;Cherry;CEC;Cherry;;;60;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;3;9;Cherry;CEC;Cherry;;;58;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;4;9;Cherry;CEC;Cherry;;;65;LO;;;;;;;
;;09/07/2018;09/07/2018;24;C;5;9;Cherry;CEC;Cherry;;;40;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;1;1;Cranberry;CRD;Cranberry;;;19;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;2;1;Cranberry;CRD;Cranberry;;;17;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;3;1;Cranberry;CRD;Cranberry;;;39;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;4;1;Cranberry;CRD;Cranberry;;;2;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;5;1;Cranberry;CRD;Cranberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;6;1;Cranberry;CRD;Cranberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;7;1;Cranberry;CRD;Cranberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;8;1;Cranberry;CRD;Cranberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;9;1;Cranberry;CRD;Cranberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;10;1;Cranberry;CRD;Cranberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;1;2;Cranberry;CRD;Cranberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;2;2;Cranberry;CRD;Cranberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;3;2;Cranberry;CRD;Cranberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;4;2;Cranberry;CRD;Cranberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;5;2;Cranberry;CRD;Cranberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;6;2;Cranberry;CRD;Cranberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;7;2;Cranberry;CRD;Cranberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;8;2;Cranberry;CRD;Cranberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;9;2;Cranberry;CRD;Cranberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;10;2;Cranberry;CRD;Cranberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;1;3;Cranberry;CRD;Cranberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;2;3;Cranberry;CRD;Cranberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;3;3;Cranberry;CRD;Cranberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;4;3;Cranberry;CRD;Cranberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;5;3;Cranberry;CRD;Cranberry;;;NA;LO;;;;;;;
;;09/07/2018;09/07/2018;24;D;1;4;Strawberry;FRC;Strawberry;;;0;CD;;;;;;;
;;09/07/2018;09/07/2018;24;D;2;4;Strawberry;FRC;Strawberry;;;36;CD;;;;;;;
;;09/07/2018;09/07/2018;24;D;3;4;Strawberry;FRC;Strawberry;;;0;CD;;;;;;;
;;09/07/2018;09/07/2018;24;D;4;4;Strawberry;FRC;Strawberry;;;49;CD;;;;;;;
;;09/07/2018;09/07/2018;24;D;5;4;Strawberry;FRC;Strawberry;;;31;CD;;;;;2;;
;;09/07/2018;09/07/2018;24;D;6;4;Strawberry;FRC;Strawberry;;;26;CD;;;;;;;
;;09/07/2018;09/07/2018;24;D;7;4;Strawberry;FRC;Strawberry;;;33;CD;;;;;;;
;;09/07/2018;09/07/2018;24;D;8;4;Strawberry;FRC;Strawberry;;;3;CD;;;;;;;
;;09/07/2018;09/07/2018;24;D;9;4;Strawberry;FRC;Strawberry;;;11;CD;;;;;;;
;;09/07/2018;09/07/2018;24;D;10;4;Strawberry;FRC;Strawberry;;;21;CD;;;;;;;
;;09/07/2018;09/07/2018;24;D;1;5;Strawberry;FRC;Strawberry;;;0;CD;;;;;;;
;;09/07/2018;09/07/2018;24;D;2;5;Strawberry;FRC;Strawberry;;;100;CD;;;;;;;
;;09/07/2018;09/07/2018;24;D;3;5;Strawberry;FRC;Strawberry;;;45;CD;;;;;;;
;;09/07/2018;09/07/2018;24;D;4;5;Strawberry;FRC;Strawberry;;;59;CD;;;;;;;
;;09/07/2018;09/07/2018;24;D;5;5;Strawberry;FRC;Strawberry;;;58;CD;;;;;;;
;;09/07/2018;09/07/2018;24;D;6;5;Strawberry;FRC;Strawberry;;;42;CD;;;;;;;
;;09/07/2018;09/07/2018;24;D;7;5;Strawberry;FRC;Strawberry;;;37;CD;;;;;1;;
;;09/07/2018;09/07/2018;24;D;8;5;Strawberry;FRC;Strawberry;;;52;CD;;;;;;;
;;09/07/2018;09/07/2018;24;D;9;5;Strawberry;FRC;Strawberry;;;21;CD;;;;;;;
;;09/07/2018;09/07/2018;24;D;10;5;Strawberry;FRC;Strawberry;;;77;CD;;;;;;;
;;09/07/2018;09/07/2018;24;D;1;6;Strawberry;FRC;Strawberry;;;65;CD;;;;;;;
;;09/07/2018;09/07/2018;24;D;2;6;Strawberry;FRC;Strawberry;;;9;CD;;;;;;;
;;09/07/2018;09/07/2018;24;D;3;6;Strawberry;FRC;Strawberry;;;27;CD;;;;;;;
;;09/07/2018;09/07/2018;24;D;4;6;Strawberry;FRC;Strawberry;;;NA;CD;;;;;;;
;;09/07/2018;09/07/2018;24;D;5;6;Strawberry;FRC;Strawberry;;;NA;CD;;;;;;;
;;28/9/2018;28/9/2018;25;A;1;1;Cherry;CEA;Cherry;;;19;CD;;;;;2;;
;;28/9/2018;28/9/2018;25;A;2;1;Cherry;CEA;Cherry;;;33;CD;;;;;;;
;;28/9/2018;28/9/2018;25;A;3;1;Cherry;CEA;Cherry;;;31;CD;;;;;;;
;;28/9/2018;28/9/2018;25;A;4;1;Cherry;CEA;Cherry;;;8;CD;;;;;1;;
;;28/9/2018;28/9/2018;25;A;5;1;Cherry;CEA;Cherry;;;27;CD;;;;;;;
;;28/9/2018;28/9/2018;25;A;6;1;Cherry;CEA;Cherry;;;30;CD;;;;;1;;
;;28/9/2018;28/9/2018;25;A;7;1;Cherry;CEA;Cherry;;;16;CD;;;;;;;
;;28/9/2018;28/9/2018;25;A;8;1;Cherry;CEA;Cherry;;;30;CD;;;;;2;;
;;28/9/2018;28/9/2018;25;A;9;1;Cherry;CEA;Cherry;;;34;CD;;;;;1;;
;;28/9/2018;28/9/2018;25;A;10;1;Cherry;CEA;Cherry;;;21;CD;;;;;;;
;;28/9/2018;28/9/2018;25;A;1;2;Cherry;CEA;Cherry;;;7;CD;;;;;;;
;;28/9/2018;28/9/2018;25;A;2;2;Cherry;CEA;Cherry;;;4;CD;;;;;;;
;;28/9/2018;28/9/2018;25;A;3;2;Cherry;CEA;Cherry;;;29;CD;;;;;;;
;;28/9/2018;28/9/2018;25;A;4;2;Cherry;CEA;Cherry;;;38;CD;;;;;;;
;;28/9/2018;28/9/2018;25;A;5;2;Cherry;CEA;Cherry;;;28;CD;;;;;;;
;;28/9/2018;28/9/2018;25;A;6;2;Cherry;CEA;Cherry;;;17;CD;;;;;;;
;;28/9/2018;28/9/2018;25;A;7;2;Cherry;CEA;Cherry;;;26;CD;;;;;;;
;;28/9/2018;28/9/2018;25;A;8;2;Cherry;CEA;Cherry;;;8;CD;;;;;;;
;;28/9/2018;28/9/2018;25;A;9;2;Cherry;CEA;Cherry;;;22;CD;;;;;;;
;;28/9/2018;28/9/2018;25;A;10;2;Cherry;CEA;Cherry;;;29;CD;;;;;;;
;;28/9/2018;28/9/2018;25;A;1;3;Cherry;CEA;Cherry;;;48;CD;;;;;;;
;;28/9/2018;28/9/2018;25;A;2;3;Cherry;CEA;Cherry;;;11;CD;;;;;4;;
;;28/9/2018;28/9/2018;25;A;3;3;Cherry;CEA;Cherry;;;20;CD;;;;;1;;
;;28/9/2018;28/9/2018;25;A;4;3;Cherry;CEA;Cherry;;;12;CD;;;;;;;
;;28/9/2018;28/9/2018;25;A;5;3;Cherry;CEA;Cherry;;;60;CD;;;;;;;
;;28/9/2018;28/9/2018;25;A;1;4;Strawberry;FRB;Strawberry;;;92;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;2;4;Strawberry;FRB;Strawberry;;;105;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;3;4;Strawberry;FRB;Strawberry;;;49;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;4;4;Strawberry;FRB;Strawberry;;;78;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;5;4;Strawberry;FRB;Strawberry;;;41;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;6;4;Strawberry;FRB;Strawberry;;;54;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;7;4;Strawberry;FRB;Strawberry;;;1;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;8;4;Strawberry;FRB;Strawberry;;;23;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;9;4;Strawberry;FRB;Strawberry;;;9;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;10;4;Strawberry;FRB;Strawberry;;;42;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;1;5;Strawberry;FRB;Strawberry;;;48;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;2;5;Strawberry;FRB;Strawberry;;;15;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;3;5;Strawberry;FRB;Strawberry;;;9;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;4;5;Strawberry;FRB;Strawberry;;;14;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;5;5;Strawberry;FRB;Strawberry;;;19;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;6;5;Strawberry;FRB;Strawberry;;;98;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;7;5;Strawberry;FRB;Strawberry;;;1;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;8;5;Strawberry;FRB;Strawberry;;;15;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;9;5;Strawberry;FRB;Strawberry;;;55;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;10;5;Strawberry;FRB;Strawberry;;;38;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;1;6;Strawberry;FRB;Strawberry;;;36;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;2;6;Strawberry;FRB;Strawberry;;;55;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;3;6;Strawberry;FRB;Strawberry;;;30;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;4;6;Strawberry;FRB;Strawberry;;;60;LO;;;;;;;
;;28/9/2018;28/9/2018;25;A;5;6;Strawberry;FRB;Strawberry;;;2;LO;;;;;;;
